id,name,year_published,image_url,source,source_url,source_notes
988ebfd9-1d1c-427f-a408-881fb1498d91,Bellum Magica,2021,https://cf.geekdo-images.com/p59a3uQboEBoW2SQuqe41w__original/img/hSsIPjcCqtBblz_bDdoAUhnDwAo=/0x0/filters:format(png)/pic5970290.png,legacy_unknown,,
86ce30c9-9ba7-48fa-b94f-46267e2a7725,Automania,2015,https://cf.geekdo-images.com/fPIcD46QczD1Og8EUafUTw__original/img/WlD-PrL3ETDG9JemVquElolw2Gs=/0x0/filters:format(jpeg)/pic3749920.jpg,legacy_unknown,,
5c430f37-e732-46c4-8512-faa6664ef8b9,Tokaido,2012,https://cf.geekdo-images.com/7kLkx3k3ovL8fP-2krPqwA__original/img/NWuaZkfygEeQ7nvi0Ih7_FW9jO0=/0x0/filters:format(jpeg)/pic8758132.jpg,legacy_unknown,,
fe48ba61-6456-431c-9283-2983cf8eef15,Cash-a-Catch,2007,https://cf.geekdo-images.com/FSUw-KZcS-eMapHkP5nWFQ__original/img/94ircINXxEJHevqunjWrLeJLkAM=/0x0/filters:format(jpeg)/pic7084489.jpg,legacy_unknown,,
0bdaff64-fa1c-4362-b641-10037450e636,Arydia: The Paths We Dare Tread,2025,https://cf.geekdo-images.com/GGXq2lRAJCtS1yPPPmdVKw__original/img/EN7iqByTarLfTC4XmZ_A0CQB_1E=/0x0/filters:format(png)/pic6205610.png,legacy_unknown,,
bc6c1aef-7000-4f29-ad39-3b67af813755,The Doomed,2023,https://cf.geekdo-images.com/mrw3dEN7-Q3Opwem4SqDPQ__original/img/MURjyUdCa236w0FOzJzBWUSiQ_8=/0x0/filters:format(jpeg)/pic7430979.jpg,legacy_unknown,,
5051446f-a3fa-480b-9def-c13bdf8da55e,Samurai Sunset,1990,https://cf.geekdo-images.com/OvGSJYDjUm4lrVTlM2oYlg__original/img/5CdoZ4Qwuk4CnCV1kqDzB50-cwk=/0x0/filters:format(jpeg)/pic27300.jpg,legacy_unknown,,
f980750d-4e52-4738-85ae-522d70017db1,Bauhaus,2013,https://cf.geekdo-images.com/Cx5IU1yJux8bU3T27GrQaw__original/img/f_EDJYRTNMmTIwY2eGty9VTB6is=/0x0/filters:format(jpeg)/pic1489147.jpg,legacy_unknown,,
bca5c2bb-445d-4298-816d-c2967f83a5d7,Next War: Vietnam,2020,https://cf.geekdo-images.com/jC2EP1eHNWjhCXB5hpCTIQ__original/img/k0hnVzXvVivLWU7Ys0IonQSBpM0=/0x0/filters:format(jpeg)/pic5507657.jpg,legacy_unknown,,
73abb8eb-a66f-44e2-bbfd-cb26800bde1d,Endangered,2020,https://cf.geekdo-images.com/Pta2XLIzcgAS5IQ0V4AKIw__original/img/qu79pgPWmd9JO-TnmdjAvEz3lwc=/0x0/filters:format(jpeg)/pic4167562.jpg,legacy_unknown,,
002cf917-8080-46e9-8e0f-747d681f2fd0,Entdecker: Exploring New Horizons,2001,https://cf.geekdo-images.com/CbZfZ45j52YzOr8LMAFbAw__original/img/ulOnZ5aphtawlwQQpuBl7lX6ooc=/0x0/filters:format(jpeg)/pic174422.jpg,legacy_unknown,,
7e24fe58-b629-4a2f-ba36-783afc4243ec,Garden Dice: The Card Expansion,2013,https://cf.geekdo-images.com/GUMa730uY0mqxO5t7Hh6Yw__original/img/kab1VLaKC3j8ZLckxsX96ji6WcQ=/0x0/filters:format(jpeg)/pic1642200.jpg,legacy_unknown,,
bcf58766-1094-4161-9dee-33e4070b23f6,RuneScape Kingdoms: Shadow of Elvarg,2024,https://cf.geekdo-images.com/u6BAJM-q3w5uTs3QAqbmrw__original/img/p8zn3ROW55R8-1C0jRGL6z22HbQ=/0x0/filters:format(png)/pic6882637.png,legacy_unknown,,
c0797e55-c641-489a-836d-bead39e9599f,Monster Expedition,2020,https://cf.geekdo-images.com/ruLFJuw2tx3R0t_OQZGsvQ__original/img/nuPaQ8x4WD-QFGzEn69-8CpTVg4=/0x0/filters:format(jpeg)/pic5575726.jpg,legacy_unknown,,
9815e9eb-7ae7-4e62-b249-26fd79308136,Byzantium,2005,https://cf.geekdo-images.com/2l4uoBMTCbyUTWwJoksogA__original/img/qBDyOfLrya9VBftltDQj-32jdbc=/0x0/filters:format(jpeg)/pic93883.jpg,legacy_unknown,,
3364d589-7709-43c8-ab2e-7113f6ab2a89,Cat Lady,2017,https://cf.geekdo-images.com/tnx6ExxyUmIlga9tFSrR6g__original/img/RvwGz70uylQGeBYErRTWwP1Gr9M=/0x0/filters:format(jpeg)/pic3864115.jpg,legacy_unknown,,
bdac6d8c-f58b-4719-8468-adf94669a051,Prime Climb,2014,https://cf.geekdo-images.com/enzmgmAqhFqTa4fRPucLQw__original/img/51ijsir_b7B2gQkBTvp7c75qdYc=/0x0/filters:format(jpeg)/pic6114005.jpg,legacy_unknown,,
47744366-14aa-4498-9d00-6da7c3e12cf7,Mini Curling Game,2012,https://cf.geekdo-images.com/Tp1jnKdGYl50A-eiUNSpvw__original/img/LNH4jLb8hgoJoLzJxoQQQ-8Vbno=/0x0/filters:format(jpeg)/pic1508779.jpg,legacy_unknown,,
39a76e02-2bda-4d08-bf21-908c6be324c0,Cloud City,2020,https://cf.geekdo-images.com/67-fm8SzCD8JWbNdzqNTSw__original/img/D7x1pEldrxs2yblAOfF5jzEB5m0=/0x0/filters:format(jpeg)/pic5528619.jpg,legacy_unknown,,
ff7592ff-c411-49c3-87dd-5e23e67ad2b6,Summoner Wars (Second Edition): Starter Set,2021,https://cf.geekdo-images.com/7HqcikGcx8K05T4DfDH3Ug__original/img/urBqF8SyHwkc9aOZGYOoHnmqtQ0=/0x0/filters:format(jpeg)/pic6279190.jpg,legacy_unknown,,
6901a339-d8b7-46f2-a706-77e78f715741,Loopin' Louie,1992,https://cf.geekdo-images.com/e9CWevSJC03NzLybnCKEVQ__original/img/FZ8ti8jTLQPuHuQHWDt0hE6YHDs=/0x0/filters:format(png)/pic4025029.png,legacy_unknown,,
a04ef694-7299-4f25-a9b2-759bbd694159,Guilds of London,2016,https://cf.geekdo-images.com/T4uNtrQucW_V5SaQW9jA8w__original/img/sWj48wnM9bzz1GnksGgKkQUqdL0=/0x0/filters:format(png)/pic2958283.png,legacy_unknown,,
c336cd1d-fd6f-4d41-af06-9dd183f293c9,Big Points,2008,https://cf.geekdo-images.com/xjQ0i746kaYzOC-4wwNNPQ__original/img/8JhDqNJWGOGZfpVSobjMRb2iUyw=/0x0/filters:format(jpeg)/pic290867.jpg,legacy_unknown,,
be16780a-9d3d-402c-83c1-b5bcbbde6cc2,Bim Bamm!,2012,https://cf.geekdo-images.com/ozwQtT2IHHP9OvwXqVd7mQ__original/img/RH3kO74gSzuzPdY-aFum4psoLcQ=/0x0/filters:format(jpeg)/pic1489040.jpg,legacy_unknown,,
8b42ffb2-fb45-4099-92bf-53f6954f66d2,Gartenbau,2022,https://cf.geekdo-images.com/yJlJAL-th197Z10Tu4FlCA__original/img/58E_JDdZalF7s81WrXOWPuep-nA=/0x0/filters:format(png)/pic7165676.png,legacy_unknown,,
8359aecf-8dcd-44db-9b48-cb48e41c8dd7,Nika,2014,https://cf.geekdo-images.com/mVLqZLmFGhj_erI6nqUc9A__original/img/u9GUXcgR8OZOvN7sHBkncHuSMDw=/0x0/filters:format(jpeg)/pic1905264.jpg,legacy_unknown,,
bdef1cf7-896e-4349-abb2-536055e6b1da,By Golly!,2001,https://cf.geekdo-images.com/64utBjppQw0iF1kn4GgFfQ__original/img/KFnZ7Ma84iBVkB9fmuWGkHOdiWw=/0x0/filters:format(jpeg)/pic510384.jpg,legacy_unknown,,
aa3f3ba0-7825-4296-a9ed-2a9a4fbde05d,Da Vinci's Challenge,2004,https://cf.geekdo-images.com/BraS3HX2ZKoKz7w5XGdDiA__original/img/qbYD5ZJj5G6QiCL-d7P_nsapJDY=/0x0/filters:format(jpeg)/pic95714.jpg,legacy_unknown,,
68e69800-3489-423b-aa5f-73923bc38dfc,Napoleon's Triumph,2007,https://cf.geekdo-images.com/NTO-71GWQCPtfms6thu_yg__original/img/ggBLDujij6IRGZg0PoMRgBdoC4g=/0x0/filters:format(jpeg)/pic291050.jpg,legacy_unknown,,
41152c25-3513-4895-8b79-6bf8198b49e4,Empyreal: Spells & Steam,2020,https://cf.geekdo-images.com/fiJF4WREbSEYJtRgb7BZ_A__original/img/d4TrD5oWjaIhMaADo17AaSy_iQY=/0x0/filters:format(jpeg)/pic4097900.jpg,legacy_unknown,,
727eecdf-e240-4c9b-8658-b30cb9b5b93e,Amul,2019,https://cf.geekdo-images.com/MUv5NahPYX16NbrFgmzg0A__original/img/0h1NPwx34VDezWBqpW4JBNbKHp4=/0x0/filters:format(jpeg)/pic4810206.jpg,legacy_unknown,,
be5e956f-739e-4fea-81c7-24b3bf78758e,Pring Parents Choice Recommended,2010,https://cf.geekdo-images.com/UniADsLH6W3KGYV5A_vI9g__original/img/5KYVCCndGBkMMv6pe9LfZRAC07k=/0x0/filters:format(jpeg)/pic693239.jpg,legacy_unknown,,
be6f581a-8019-4107-99c6-2c79300eac72,Firefight: Modern U.S. and Soviet Small Unit Tactics,1976,https://cf.geekdo-images.com/hjKP7cfBcbyyyVf0QHW_Ow__original/img/HGc2pF5MPPIPX7nHnEEMf99Sj4c=/0x0/filters:format(jpeg)/pic822503.jpg,legacy_unknown,,
b9d9d89f-f3a4-4474-8646-956a1c537458,Ancient Knowledge,2023,https://cf.geekdo-images.com/EDJ1Xynm6XjAKeG-q2B85A__original/img/fjmKvrqL1EfIvWltRy1vw49Jf58=/0x0/filters:format(jpeg)/pic7600216.jpg,legacy_unknown,,
25d9172b-00f8-4ce1-a77c-832081592720,Red Christmas,1992,https://cf.geekdo-images.com/PaulK4CoszlVno5S6w9m2g__original/img/oFZuHksHQrkfvwj97s-CjuGdhVM=/0x0/filters:format(jpeg)/pic98157.jpg,legacy_unknown,,
be7bbfeb-0a33-4385-b0f5-546291a76c41,Aethermon: Collect,2023,https://cf.geekdo-images.com/j5AivvvmA99XIvevW-Bagg__original/img/bvfubdgROTrzCWeoj446IzaJGqs=/0x0/filters:format(jpeg)/pic7535425.jpg,legacy_unknown,,
fbf0de34-149b-4459-95f5-b7d9254861b3,Mechanica,2020,https://cf.geekdo-images.com/4jd6UEfHxX_nkwoQLyWwhg__original/img/gvNyjl0bNqHSH0ajanmHVG2e1Mo=/0x0/filters:format(jpeg)/pic4563955.jpg,legacy_unknown,,
185f425e-570b-4ce8-a082-644357652296,Amsterdam,2022,https://cf.geekdo-images.com/BD9dnn5PW2pQz4xKVMpvMQ__original/img/7dWbVEYM_w_-7YyNF7W_hLKj1IQ=/0x0/filters:format(jpeg)/pic5536136.jpg,legacy_unknown,,
0595a7b3-cbfd-4e4d-b01c-da3ce21d82fa,Word Winder,2012,https://cf.geekdo-images.com/Z9HwomPPJJH__IqibrRAZQ__original/img/c_kpN-ONz82ldTJrtbWpDdBWctw=/0x0/filters:format(jpeg)/pic7147539.jpg,legacy_unknown,,
9471913a-9cec-46b2-99fe-c4db528d3b94,CardsLab Countries (Third Edition),2018,https://cf.geekdo-images.com/2LdFAv2UCtcHT70GZeDTIQ__original/img/GJjDtKS2XifbRMiM8Y-rtpriC4Q=/0x0/filters:format(png)/pic4426714.png,legacy_unknown,,
deec2678-1ac0-47f9-a995-fd05b15a9a04,Blitz Bowl,2018,https://cf.geekdo-images.com/4-ypdTJqlnfH5-OvLC1qTg__original/img/PREn-_deMZM7ZVqQ0PxwwsSBE1s=/0x0/filters:format(jpeg)/pic3999734.jpg,legacy_unknown,,
bef0ba02-23ae-45bf-b434-fd1e51960aa0,Utópolis,2022,https://cf.geekdo-images.com/Ve7eQwNPWF-uNcs1l7PQXg__original/img/HXHDBgHzHrr3XR_TLEuy0ADpYCY=/0x0/filters:format(png)/pic7199027.png,legacy_unknown,,
324d3b90-df82-41b3-91bd-2e1d9903e225,Dungeon!,1975,https://cf.geekdo-images.com/fvhkcw4s6Q4-nMwwok1J6A__original/img/WJFmTRWQRzOInBnWAjH39F3RyMg=/0x0/filters:format(png)/pic6569894.png,legacy_unknown,,
5dc8aa2f-5a0e-4c3e-84af-bc60d623fe48,Kingsburg,2007,https://cf.geekdo-images.com/pHFQxD8va6vOrrNfazVzsg__original/img/LKINGoSbAufYYSAElNZDOubbYZg=/0x0/filters:format(jpeg)/pic253057.jpg,legacy_unknown,,
fbe42af1-fe06-4637-a862-74a9e915e80b,Auf die Nüsse!,2012,https://cf.geekdo-images.com/sUjNrmkSdJqIUvbivLsw4Q__original/img/bsm-SKeZGQ0wSyaCbNAdOAm7XB8=/0x0/filters:format(jpeg)/pic1410374.jpg,legacy_unknown,,
464e3679-58dd-4325-be65-33660f776dc3,Parthenon: Rise of the Aegean,2005,https://cf.geekdo-images.com/3F2cwRctfeu8Uvj-juaRxA__original/img/Y78pzJvt6bb2XagEFo6T9DZu-yc=/0x0/filters:format(jpeg)/pic81123.jpg,legacy_unknown,,
494d8863-2a95-4ba6-847a-01755dc5bf9c,Mimose & Sam et le Voleur de Fruits,,https://via.placeholder.com/800x600?text=Board+Game,legacy_unknown,,
bf0c0eb8-c0c4-41e0-8003-fa56434ce647,Triad,2018,https://cf.geekdo-images.com/bVMEK-NjIJr2mgBUx9dzYQ__original/img/HUNfoScfR3koGtTi_-6FDxgHco4=/0x0/filters:format(jpeg)/pic8500076.jpg,legacy_unknown,,
62bcc88a-46a5-4492-b457-57160474cdfe,Embarcadero,2021,https://cf.geekdo-images.com/jV72XwO00n0qeL3xsnd-_Q__original/img/ZTPCca6tbokLWDBGUX5R-eKbr5g=/0x0/filters:format(png)/pic5549748.png,legacy_unknown,,
fabfaa49-55c0-4253-9914-57bc2152e061,Gods Love Dinosaurs,2020,https://cf.geekdo-images.com/0-D0fyKt7-_WzmuGGqN-Ag__original/img/m88IsXxkz--N2TXG2OHhQPlXnVw=/0x0/filters:format(png)/pic5585737.png,legacy_unknown,,
2894ec2b-dcb2-46e0-86a3-7d500650c415,Blackout: Hong Kong,2018,https://cf.geekdo-images.com/jOLEKfuTY4gLszR1h-0Bfw__original/img/MdeUWXhaqOaDwYULBIWER5vBKTA=/0x0/filters:format(jpeg)/pic4338675.jpg,legacy_unknown,,
bd0b1b97-9493-4e57-b2d7-4c7553f50b8a,Warmachine: Apotheosis,2005,https://cf.geekdo-images.com/CVgYN4ZF1tvLAJTbtX0E9Q__original/img/jfAjp1x8TVYAJIaOgb0XZUJAFE0=/0x0/filters:format(jpeg)/pic255581.jpg,legacy_unknown,,
3459c5a8-6c4b-44cf-8364-cfdc01e88e4f,Baobab,2012,https://cf.geekdo-images.com/_DVrZSL9GqJHCKiUfAeTHw__original/img/C9d52c-gMLSIEypFZd-2eGYefsc=/0x0/filters:format(png)/pic3363649.png,legacy_unknown,,
bf9373bf-3876-4045-9a61-990739d17a87,Fiery Dragons,2006,https://cf.geekdo-images.com/zRviv9Cr4feD4w-WEpaEig__original/img/m7p6o-3DZ1oISDnRJ4YFSDL24oU=/0x0/filters:format(jpeg)/pic3490698.jpg,legacy_unknown,,
f2f946ca-e6e4-4e93-8c0f-d99a3a44b3d1,Zurmat: Small Scale Counterinsurgency,2022,https://cf.geekdo-images.com/ul0r9ti0PBnE4b2iFVes0A__original/img/2mhx7ndNjSYFfQQv59obh9qY_aw=/0x0/filters:format(png)/pic6596114.png,legacy_unknown,,
bf96351e-16a7-4faf-b187-699e3baed7d3,Time No Time Junior,2012,https://cf.geekdo-images.com/lWx9G3iH4Y2SBuw-Yy5mOw__original/img/X11xTdkwTRXTj58qslCxAEdx0CM=/0x0/filters:format(jpeg)/pic1468394.jpg,legacy_unknown,,
2039924d-5cb2-4e50-8a91-6cca6a63b508,Santa Cookie Elf Candy Snowman,2019,https://cf.geekdo-images.com/bKz1dUjst215Dl1Qe5Z-Vg__original/img/R0_Ivs4NabEwPwMDomVxM3Vjkcc=/0x0/filters:format(jpeg)/pic8651795.jpg,legacy_unknown,,
e5eb676a-e8f9-40b3-867f-193919cbda8c,Fairy Tile,2018,https://cf.geekdo-images.com/RH3a82GuQKFR2thWHr9aLA__original/img/4jGCaM03qwtGYF6HAUPaqzrE6-k=/0x0/filters:format(jpeg)/pic3780045.jpg,legacy_unknown,,
0ef083ea-e46e-4b4f-bbd4-e1a395449f9a,Bloodborne: The Board Game,2021,https://cf.geekdo-images.com/clKFvn2bUUPbY62eSmc-ig__original/img/Ftulo3vFiGUJaRsW9TOif-ViyDg=/0x0/filters:format(png)/pic4757839.png,legacy_unknown,,
cf4877a6-cef1-4a79-a7b3-5158abfb6e8b,The Night Cage,2021,https://cf.geekdo-images.com/txQ7QzbQz89AO5BmVv7OqA__original/img/sj4Qg_VXKyNZFLftFjRv7p4-RKk=/0x0/filters:format(png)/pic5331288.png,legacy_unknown,,
8e0bf60e-6ccd-4aa3-bfc3-16f912d19fdb,Stationfall,2023,https://cf.geekdo-images.com/eUiju5SqZbkNt8gnEofrTw__original/img/Pq-vuK7-kGMs_pcZdFIeldHNLlU=/0x0/filters:format(png)/pic6035127.png,legacy_unknown,,
0c7a94b1-e190-47e4-adeb-56b2c3101cf3,Blue Moon,2004,https://cf.geekdo-images.com/6Ao12l2jSf8F8ZufO4DEHg__original/img/DcusAHDupSMnyo2deskmW7RIE2k=/0x0/filters:format(jpeg)/pic174185.jpg,legacy_unknown,,
6eed6bb6-f3fe-4d69-9f7f-6a0f6b0323fc,Rajas of the Ganges,2017,https://cf.geekdo-images.com/hR5sxxqNY3gjvLwifaqRww__original/img/kaXHOjBJX-URkjTjhQUhFl7E8Ng=/0x0/filters:format(jpeg)/pic3646165.jpg,legacy_unknown,,
edee1930-90f6-43de-a272-e52400ab414d,Darkest Dungeon: The Board Game,2022,https://cf.geekdo-images.com/cAbBcdHWIrAMgqtQ3ckSeQ__original/img/N8f29LHeN7CG2oxKKjq7VveygzY=/0x0/filters:format(jpeg)/pic7476829.jpg,legacy_unknown,,
6e08a706-c0ac-4bef-afb5-066a516e9de3,Cooper Island,2019,https://cf.geekdo-images.com/YDY6ZHqdRyDMvpfQO_jV7A__original/img/A11s0hdDTIG32lwT3d_7NLMHmM0=/0x0/filters:format(jpeg)/pic4853982.jpg,legacy_unknown,,
fef034bf-b70a-4690-a6ec-20883802e757,18MEX,2005,https://cf.geekdo-images.com/kljuOsbQ9yxs2tHTguxUyA__original/img/VpoCa8QqJ9S9C6g0uKpDsOzvWF0=/0x0/filters:format(png)/pic4895018.png,legacy_unknown,,
69d4035d-96fa-4c0d-a6e5-93aa6e3ad021,Songbirds,2016,https://cf.geekdo-images.com/sTcB6_T2Ur2Im1sZuSnvxQ__original/img/wiJQ5vCmy4X-JAa4uIaKDAlTh7c=/0x0/filters:format(jpeg)/pic4025733.jpg,legacy_unknown,,
7e18d360-51c6-4845-bd51-34e36b687970,Call to Adventure: The Stormlight Archive,2020,https://cf.geekdo-images.com/AZFSmsj-ACtob63KPcKCtg__original/img/C7JUOKEuPoTEXixkvS5rC5cYa-4=/0x0/filters:format(png)/pic5532947.png,legacy_unknown,,
132f0f38-7931-4168-9185-3e927f9ec360,Colors of Paris,2019,https://cf.geekdo-images.com/j16Xrf08-toGYZ04HqLoNw__original/img/TA3aM9Uxs2uiSiwjyvJiEk_7UWc=/0x0/filters:format(jpeg)/pic4804321.jpg,legacy_unknown,,
c370dbd7-3f9a-4bcd-9553-9fae653fcc55,Bohnanza: The Duel,2016,https://cf.geekdo-images.com/84wf0HVzM4mlP-PMwsTWpA__original/img/QW43aS9eFAk010OGn3tT3xtf6bk=/0x0/filters:format(jpeg)/pic3528706.jpg,legacy_unknown,,
0601900b-bbbe-4b68-b44d-e8e0f8b10271,Ombagi,1980,https://cf.geekdo-images.com/7pZ78jRGrEOtS92EOfNpuw__original/img/7npCL4uZyJAOde-RdgRkraNHQIA=/0x0/filters:format(jpeg)/pic80150.jpg,legacy_unknown,,
dbaf93af-516b-47c3-b5e5-1931745866bb,Birds of Prey: Air Combat in the Jet Age,2008,https://cf.geekdo-images.com/PwtGjwYkkMCzBYESI5PVGQ__original/img/QFay_-hxSgDrKpP_DAI-3F8DdS0=/0x0/filters:format(jpeg)/pic301949.jpg,legacy_unknown,,
826c7ebb-2753-40e0-8fb4-f7db7b764574,Frank's Zoo,1999,https://cf.geekdo-images.com/w6d3l6nVyd8M8PR7veGPig__original/img/FlrwMOMhU4W3NQ8Uc-GEXSR2zPs=/0x0/filters:format(jpeg)/pic8968641.jpg,legacy_unknown,,
422bd741-3f29-46a2-8240-aa8f910ce203,Age of Civilization,2019,https://cf.geekdo-images.com/YgJq8cRIW8RbjW_lHVnZAg__original/img/rWUV6KtXGQ_wg51GmaB-1GOG2ig=/0x0/filters:format(jpeg)/pic4403459.jpg,legacy_unknown,,
3230a4ff-ff2a-4f9f-8457-6685ff555bcf,"Bloody April, 1917: Air War Over Arras, France",2012,https://cf.geekdo-images.com/8jsvmd48R1-1JS51LVfrvQ__original/img/0eBMQJCgEtA8xLxIiF6rslcahyk=/0x0/filters:format(jpeg)/pic1385602.jpg,legacy_unknown,,
c79cb6b2-0384-4adb-bebd-a31e921a1271,Rajas of the Ganges: The Dice Charmers,2020,https://cf.geekdo-images.com/HTzNp46CI0Pi7QUTACBiVQ__original/img/K_9UdN7Sn5cFlbgNiYe00imY5Hw=/0x0/filters:format(jpeg)/pic6263048.jpg,legacy_unknown,,
256d7d8f-21d9-4291-ae5a-5f3e2d4925ce,BATTALIA: The Creation,2015,https://cf.geekdo-images.com/dK77xsHHpjuV261QhCAr6g__original/img/5_iAk_UwLF2FJDGXZIYxD29zSTI=/0x0/filters:format(jpeg)/pic2550416.jpg,legacy_unknown,,
5a79a8e9-43fe-4ce1-a499-87a4cf767bd3,Kalimambo,2011,https://cf.geekdo-images.com/Zj87fDDFijSMT8DP3YS9Lw__original/img/Cc1Gu9zb3Ip_9vYcP5jsT6gaWLI=/0x0/filters:format(jpeg)/pic1121024.jpg,legacy_unknown,,
6c2d6145-a876-4f76-894d-bee3739c0db5,Águeda: City of Umbrellas,2024,https://cf.geekdo-images.com/pZ7NIPZmEDu5_kXoVPJ0qA__original/img/mxFaipYueqQP65Ji93oDnogsAtQ=/0x0/filters:format(png)/pic7116351.png,legacy_unknown,,
c387a807-9a13-4ad5-936d-8705f93d69f4,Frog Tennis,2002,https://cf.geekdo-images.com/z0J73cjuZND58pJPWbDlkw__original/img/EIrA4SHpNJ3gtuW8feP9RxGUKe4=/0x0/filters:format(jpeg)/pic29962.jpg,legacy_unknown,,
d5faf806-91e1-4426-959a-20f0cf98764d,First Strike,2008,https://cf.geekdo-images.com/k3fpMQraGnSVodRbF5mukQ__original/img/Tm_WzCAYUOyvmLMuGadTVt3AhgY=/0x0/filters:format(jpeg)/pic369433.jpg,legacy_unknown,,
22e87466-2d1c-48d3-8eec-0f029a7d1daa,Dragon's Hoard,2014,https://cf.geekdo-images.com/SkwJ0QvEPF539JN8Zp4Aig__original/img/wNli6_xr7Ye0NvTXP_OSnJRcpos=/0x0/filters:format(jpeg)/pic3678116.jpg,legacy_unknown,,
c399741d-8230-4eab-9468-19ebbe68b460,Great States!,2000,https://cf.geekdo-images.com/M0--A1IZK02q7FVLdaqDiQ__original/img/PfJxc4KjMg8kkHO8Ex-thLZ7i5Y=/0x0/filters:format(jpeg)/pic117376.jpg,legacy_unknown,,
2c7014c5-dd02-4b44-8221-f2887420d2cb,Axis & Allies: Guadalcanal,2007,https://cf.geekdo-images.com/6OJrt1Pkh9R-2fD8AxAI9w__original/img/S1Y-FUCxrMBXRjdvO2dBWPZhea8=/0x0/filters:format(jpeg)/pic8037578.jpg,legacy_unknown,,
1196e205-723f-4c7f-ba8c-570be4dc34d2,Dicey Peaks,2017,https://cf.geekdo-images.com/IScGG6wnwnAa5i-TsOdFKQ__original/img/3s9r30oWNseoSBSuC7LJPEmjEc0=/0x0/filters:format(jpeg)/pic3495251.jpg,legacy_unknown,,
7a4a2576-1af1-488c-93cb-54874a23d246,Say Uncle,2011,https://cf.geekdo-images.com/UfMriys_eUvng7-pCdLsEQ__original/img/breaKIfwBYNu_Ju6B5CtJwrmFpk=/0x0/filters:format(jpeg)/pic7958729.jpg,legacy_unknown,,
697f70ae-fb08-40e1-90c9-c35e652f80fe,Unmatched Adventures: Tales to Amaze,2023,https://cf.geekdo-images.com/pDiHT-n1xpW71Ck_wiR8_g__original/img/pho_viNg1Jk28LoXbMkTTvVHOIw=/0x0/filters:format(png)/pic7375477.png,legacy_unknown,,
6a6426c5-4684-4b89-9f7a-146a46fe8572,Biss 20,2020,https://cf.geekdo-images.com/O8DVv_O1uYoF-IwIbwaRow__original/img/HE0bIM8RDXQCcnUBYK3s52I8QkQ=/0x0/filters:format(jpeg)/pic5623074.jpg,legacy_unknown,,
65381eb6-e4d4-4b60-8902-b878ffd9171f,Dungeons & Dragons Basic Game,2004,https://cf.geekdo-images.com/GeiGKOF7XL59AQf8_qpqkg__original/img/3kMU3mSmaxyA1JWHYALK6K4j7AI=/0x0/filters:format(jpeg)/pic1151129.jpg,legacy_unknown,,
c547946f-c031-4b98-993c-976dd3112ed3,The Far Seas,1987,https://cf.geekdo-images.com/wHVuPySOLsdI3i6zHjcUyQ__original/img/WOmEM38T_l6wM4vWn5E5tqO_jyg=/0x0/filters:format(jpeg)/pic215906.jpg,legacy_unknown,,
65fa7e43-5a79-4fd0-8634-06e887c927ae,Kanga Best Visuals Finalist,2017,https://cf.geekdo-images.com/qdKy1hoBmVj6PE6YHu-jaQ__original/img/zyVOKvCTMZ1jmzKatSXm0RoxlWY=/0x0/filters:format(jpeg)/pic4088921.jpg,legacy_unknown,,
c89a2bbf-2d0c-468f-b132-e0cefb1800b4,Zoo Run,2019,https://cf.geekdo-images.com/pAXYPZmaC12f7XJfkKjkmQ__original/img/oh9Dts0rnpx7oV1NyhQiUhAWKjQ=/0x0/filters:format(png)/pic4895856.png,legacy_unknown,,
c8fc1b00-be78-4dce-b9b7-ef062746559e,Hearts,1850,https://cf.geekdo-images.com/zZn7Q-Q17_I9VtBx9EqQeQ__original/img/RRfop0_qejIWn3o1pk4OyxxV8cA=/0x0/filters:format(jpeg)/pic1393547.jpg,legacy_unknown,,
e4a0620a-18e9-4432-88ec-04a0d1388e88,Lucca Games Best Original Game,2005,https://cf.geekdo-images.com/wb8pvgFmW9IH-upj8XB-KA__original/img/RFtp7kZVguHraFzRPCeXLxqHhDk=/0x0/filters:format(jpeg)/pic99088.jpg,legacy_unknown,,
c906e9ef-908c-4931-a4c5-389abf4bd2f0,Rollers,2016,https://cf.geekdo-images.com/EqdF8xH-4SsJ7rJCC7K7tA__original/img/TXT4sUfIpl6Xq4X1CTYuhJtpNTU=/0x0/filters:format(jpeg)/pic3070530.jpg,legacy_unknown,,
cb30a1e9-8053-4ae0-be17-fa64ba5ffe0c,Charlie's Year,2004,https://cf.geekdo-images.com/A9B12Y-74FOIi7SdwW1Z2w__original/img/AC19ttvYcxZEd6sYMdmkWnWW8Vw=/0x0/filters:format(jpeg)/pic186495.jpg,legacy_unknown,,
cdb876c1-a94e-4402-9e94-4b925ec6b0d1,Ensimmäinen Tietopelini,2011,https://cf.geekdo-images.com/DDu2DcTXjbVSUwdEq2rVbA__original/img/N_PztmgLNX4e2Yet1R7jvN8ysVg=/0x0/filters:format(jpeg)/pic1008345.jpg,legacy_unknown,,
ed9fdec1-eea7-476d-a799-32164a5ecec6,Loony Quest,2015,https://cf.geekdo-images.com/iIIGoA267xJDn3RuOfXBeQ__original/img/SVlAXJoSxWW50S0Osn0G6Jk5c3Y=/0x0/filters:format(jpeg)/pic3043308.jpg,legacy_unknown,,
