id,name,year_published,source,source_url,source_notes,source_confidence
90d1bb42-be2a-41a3-86a6-25e3ab42f183,9 Lives,2015,legacy_unknown,,,0.1
acf79a55-10c1-4b9d-a94d-a8b0b4ec1b4a,A Billion Suns: Interstellar Fleet Battles,2021,legacy_unknown,,,0.1
03201929-17f8-437f-8720-bccfa8e43a63,A Brief History of the World,2009,legacy_unknown,,,0.1
ef60ad36-56a3-4eee-94c3-969e246ef426,A Call to Arms: Babylon 5 Space Combat,2004,legacy_unknown,,,0.1
f8a10ed1-950e-49b1-b8d0-e81264c98dc1,A Castle for All Seasons,2008,legacy_unknown,,,0.1
d814cb1d-859f-490a-ba76-066b2da55ea3,A Column of Fire,2017,legacy_unknown,,,0.1
2ebcda35-bc28-4889-8062-b119d46825f4,A Crowning Glory: Austerlitz 1805,2022,legacy_unknown,,,0.1
fe4a1ac0-1867-4b8f-ab7d-b998a389f6d2,A Distant Plain,2013,legacy_unknown,,,0.1
8ef8a92c-3e28-40c4-880c-34d74ea70278,A Dog's Life,2001,legacy_unknown,,,0.1
5df63e0a-cbaf-4e9e-9100-55bd74a8e384,A Fake Artist Goes to New York,2011,legacy_unknown,,,0.1
b6876f00-c756-45e0-9b56-ed1563931ce7,A Fatal Attraction: The Gallipoli Campaign,2007,legacy_unknown,,,0.1
a83b469a-a52b-4a3d-b932-117cff5b69ec,A Fearful Slaughter: The Battle of Shiloh,2004,legacy_unknown,,,0.1
ee068749-68cc-4c0e-bb48-ed94ab823cfc,A Feast for Odin,2016,legacy_unknown,,,0.1
feb114cf-d45c-43d6-afca-abbaf32e2c61,A Feast for Odin: The Norwegians,2018,legacy_unknown,,,0.1
c08c85fe-4f1f-46ac-aa24-c50a100aaa28,A Few Acres of Snow,2011,legacy_unknown,,,0.1
a897f431-2575-4db3-bbaf-5e8805452eca,A Fistful of Kung Fu: Hong Kong Movie Wargame Rules,2014,legacy_unknown,,,0.1
64f4edfe-53ba-425b-95f4-d5b5375b6b8e,A Fistful of Meeples,2019,legacy_unknown,,,0.1
a745010e-6bbc-4696-85bb-0d37147a8334,"A Frozen Hell: The Battle of Tolvajärvi, Russo-Finnish War, 1939",2000,legacy_unknown,,,0.1
4507a3f9-4879-4b06-b01c-751c4e06576a,A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,2021,legacy_unknown,,,0.1
ada8ecd9-8b08-4a0b-a0fa-b8c2c2d1fb2d,A Game of Cat & Mouth,2020,legacy_unknown,,,0.1
ba394fc8-68c9-49de-bf4e-ef18ede40739,A Game of Thrones,2003,legacy_unknown,,,0.1
e34af366-5206-4601-90cc-8f74e628d704,A Game of Thrones Collectible Card Game,2002,legacy_unknown,,,0.1
aaa7d912-baa6-4538-bc7c-f2536b6b358d,A Game of Thrones: B'Twixt,2022,legacy_unknown,,,0.1
e503c042-7788-4dac-b5d9-ab8c07b8ab3b,A Game of Thrones: Catan – Brotherhood of the Watch,2017,legacy_unknown,,,0.1
256a4652-7e4a-46e4-be7b-c5bfda00412e,A Game of Thrones: Hand of the King,2016,legacy_unknown,,,0.1
b54f3ef1-8bd9-46b1-ab6a-56b30cf7a8c2,A Game of Thrones: The Board Game (Second Edition),2011,legacy_unknown,,,0.1
e72a234e-280d-4af1-9b5b-454af51a4b6a,A Game of Thrones: The Card Game,2008,legacy_unknown,,,0.1
a87332fa-8faf-427a-94d2-2a0247b2a9aa,A Game of Thrones: The Card Game (Second Edition),2015,legacy_unknown,,,0.1
f6776b0d-6d5c-4acf-9dec-e0b539e4ec55,A Gentle Rain,2021,legacy_unknown,,,0.1
5e57fde7-cbd6-4cd2-a031-77b9ce08dbea,A Gest of Robin Hood,2024,legacy_unknown,,,0.1
61a9111e-a02b-405f-a80c-ea6787461bf5,A Greek Tragedy: The Italian Invasion of Greece 1940-1941,2001,legacy_unknown,,,0.1
e165365d-7739-48fd-b167-bf3eb750ddc6,A Handful of Stars,2017,legacy_unknown,,,0.1
08ab3be3-2387-49d5-b038-a50cdd3423c4,A Hard Pounding Fight: The Battle for La Haye Sainte,2019,legacy_unknown,,,0.1
66b1cf1f-de7a-4216-82a9-f24407e62b2b,A House Divided: War Between the States 1861-65,1981,legacy_unknown,,,0.1
d5a7bc68-7e9f-4aee-bcf4-0e9fad4e34d6,A la carte,1989,legacy_unknown,,,0.1
08327ec6-5891-42fd-90f6-a943e7b2d64b,A Little Wordy,2021,legacy_unknown,,,0.1
f5beed36-5ce9-47c4-ac83-469dee5696ef,"A Master Stroke: The Battle for Meiktila, March 5-14, 1945",2006,legacy_unknown,,,0.1
83b4c071-ab8f-4c0e-a307-525bb7699b6b,A Mere Matter of Marching,2002,legacy_unknown,,,0.1
b6baf297-2a0a-4b45-ad05-220e73d5571e,A Message From The Stars,2024,legacy_unknown,,,0.1
a8cf09fd-5d29-41ba-8fe3-81fd8b9e70c4,A Mighty Fortress,1977,legacy_unknown,,,0.1
da9a3206-0ba5-46c6-b29c-34840f6a82e2,"A Most Dangerous Time: Japan in Chaos, 1570-1584",2009,legacy_unknown,,,0.1
cb96f206-a2f7-4b69-9333-e770096832c8,A Most Fearful Sacrifice: The Three Days of Gettysburg,2022,legacy_unknown,,,0.1
a0e6a8fe-20ca-4a54-9b4a-c45fdf831db3,A Place for All My Books,2025,legacy_unknown,,,0.1
70cea165-e239-47f0-af79-5d68a051f38b,A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,2018,legacy_unknown,,,0.1
01b3e2e7-0f3e-43a1-b6a1-ae2651be668a,A Straight Road,2014,legacy_unknown,,,0.1
21ae674a-947f-4927-a0b8-98afab0bd055,A Study in Emerald,2013,legacy_unknown,,,0.1
5e488c6e-120a-4557-8be0-2020561431cb,A Study in Emerald (Second Edition),2015,legacy_unknown,,,0.1
4725309b-95bd-4774-b417-9756dbd9a97a,A Tale of Pirates,2017,legacy_unknown,,,0.1
3a2bbacc-55b1-416c-a2f2-d7a061f807ae,A to Z,1992,legacy_unknown,,,0.1
e5d33d49-4f16-430d-be29-ce9b98250ebf,A to Z Jr.,1997,legacy_unknown,,,0.1
8edb4b6b-31a6-48bf-86bf-3a79175cacb3,A to Z Jr. Electronic,2008,legacy_unknown,,,0.1
0a4175ae-7c3c-4ab7-a4c9-2a96fa573ae8,A Touch of Evil: Dark Gothic,2014,legacy_unknown,,,0.1
a581ec10-c9d7-443c-a888-6d1f5f974c9b,A Touch of Evil: The Supernatural Game,2008,legacy_unknown,,,0.1
424eb4ad-6856-4025-977d-2b48046a3152,"A Victory Denied: Crisis at Smolensk, July-September, 1941",2009,legacy_unknown,,,0.1
8de1cdeb-d91d-4238-9ecf-48f1ed7626c3,A Victory Lost: Crisis in Ukraine 1942-1943,2006,legacy_unknown,,,0.1
a7d80426-8448-4dbb-b110-c7167e71d57b,A War of Whispers,2019,legacy_unknown,,,0.1
8f042815-6f69-4a88-ae28-0791ae793cd7,A Wayfarer's Tale,2022,legacy_unknown,,,0.1
d9de5e5c-c831-4956-aa58-313949d3e6ab,A Week In Hell: The Battle of Hue,2010,legacy_unknown,,,0.1
a5bd9849-bb17-45b8-8daa-e17493df94a6,A World at War: Second World War in Europe and the Pacific,2003,legacy_unknown,,,0.1
f413c1af-6d5e-445c-bfff-12b89b9f6077,A4 Quest,2017,legacy_unknown,,,0.1
59cc5cc5-d38b-4c76-8820-c4f3b3540550,Ab die Post!,1996,legacy_unknown,,,0.1
6bd23154-7c5e-4491-91be-2d6ddcc8a6ae,Abaku,2008,legacy_unknown,,,0.1
902c6f07-6276-4807-809e-9fe73b49787e,Abalone,1987,legacy_unknown,,,0.1
739c2bc9-fd1d-456a-8271-3fdb5b3c821e,Abandon All Artichokes,2020,legacy_unknown,,,0.1
b713548e-0a3a-4d50-b3ab-03f713090db5,Abandon Ship,2008,legacy_unknown,,,0.1
c72e3266-af39-41f3-bff4-d07fa1a87e72,Abducktion,2023,legacy_unknown,,,0.1
a113ebc2-5f66-4a5b-aed8-50c0bb1a5777,Abilene,1983,legacy_unknown,,,0.1
978f7283-2457-4497-a0dd-bd9b3514b126,Ablaze!,2010,legacy_unknown,,,0.1
a2240c93-0bd7-45c6-a035-c3258219cfc5,Abomination: The Heir of Frankenstein,2019,legacy_unknown,,,0.1
88ef68e5-2a2b-4ce0-9b58-054a441de011,Above and Below,2015,legacy_unknown,,,0.1
21182574-e6c3-416d-8c09-9c5b9e4a85e2,Abracada...What?,2014,legacy_unknown,,,0.1
07960bac-7cdb-4a7f-84fc-1372dbb7aba8,Absolut överens,2004,legacy_unknown,,,0.1
